Base_ID	url	domain	webMethod	type	pageDepth	gatewayType	validateParsedOutput	fetchNextCrawlUrl	uniqueIdentifier	region_input	search_keyword	Channel	scope_name	category_input	Top_Category_LVMH	Category_LVMH	Sub_Category_LVMH	Project	Batch	SubBatch	Scrape_Frequency	Partner_Name	ip_search_keyword_category	ip_filter_by_category	site_name	no_of_pages
252	https://www.macys.com/shop/jewelry-watches/watches/mens?id=57386								252		n/a	Mobile	Micheal Kors POC	n/a	Men's	Accessories	Watches		US	Macys			n/a	n/a		
253	https://www.macys.com/shop/makeup-and-perfume/all-fragrance/cologne-for-men?id=30088								253		n/a	Mobile	Micheal Kors POC	n/a	Men's	Fragrance	Fragrance		US	Macys			n/a	n/a		
254	https://www.macys.com/shop/featured/crossbody-bag?ss=true								254		crossbody bag	Mobile	Micheal Kors POC	n/a	Women's	Handbags	n/a		US	Macys			n/a	n/a		
255	https://www.macys.com/shop/featured/shoulder-bag?ss=true								255		shoulder bag	Mobile	Micheal Kors POC	n/a	Women's	Handbags	n/a		US	Macys			n/a	n/a		
256	https://www.macys.com/shop/featured/women%27s-puffer-jacket?ss=true								256		women's puffer jacket	Mobile	Micheal Kors POC	n/a	Women's	Clothing	n/a		US	Macys			n/a	n/a		
257	https://www.macys.com/shop/featured/women%27s-coat?ss=true								257		women's coat	Mobile	Micheal Kors POC	n/a	Women's	Clothing	n/a		US	Macys			n/a	n/a		
258	https://www.macys.com/shop/featured/women%27s-sunglasses?ss=true								258		women's sunglasses	Mobile	Micheal Kors POC	n/a	Women's	Accessories	n/a		US	Macys			n/a	n/a		
259	https://www.macys.com/shop/womens/all-womens-shoes?id=56233&cm_kws=women%27s-shoes								259		women's shoes	Mobile	Micheal Kors POC	n/a	Women's	Shoes	n/a		US	Macys			n/a	n/a		
260	https://www.macys.com/shop/featured/men%27s-coat?ss=true								260		men's coat	Mobile	Micheal Kors POC	n/a	Men's	Clothing	n/a		US	Macys			n/a	n/a		
261	https://www.macys.com/shop/featured/men%27s-puffer-jacket?ss=true								261		men's puffer jacket	Mobile	Micheal Kors POC	n/a	Men's	Clothing	n/a		US	Macys			n/a	n/a		
262	https://www.macys.com/shop/featured/men%27s-fragrance?ss=true								262		men's fragrance	Mobile	Micheal Kors POC	n/a	Men's	Fragrance	n/a		US	Macys			n/a	n/a		
263	https://www.macys.com/shop/featured/mens-chronograph-watches?cm_kws_ac=men%27s+chrono&ss=true								263		mens chronograph watches	Mobile	Micheal Kors POC	n/a	Men's	Watches	n/a		US	Macys			n/a	n/a		
264	https://www.macys.com/shop/jewelry-watches/watches/mens?id=57386&cm_kws=men%27s-watches								264		men's watches	Mobile	Micheal Kors POC	n/a	Men's	Watches	n/a		US	Macys			n/a	n/a		
265	https://www.nordstrom.com/browse/women/clothing/coats-jackets?breadcrumb=Home%2FWomen%2FClothing%2FCoats%20%26%20Jackets&origin=topnav								265		n/a	Mobile	Micheal Kors POC	n/a	Women's	Clothing	Coats & Jackets		US	Nordstrom			n/a	n/a		
266	https://www.nordstrom.com/browse/women/handbags								266		n/a	Mobile	Micheal Kors POC	n/a	Women's	Handbags	Handbags		US	Nordstrom			n/a	n/a		
267	https://www.nordstrom.com/browse/women/accessories/sunglasses								267		n/a	Mobile	Micheal Kors POC	n/a	Women's	Accessories	Sunglasses		US	Nordstrom			n/a	n/a		
268	https://www.nordstrom.com/browse/women/shoes?breadcrumb=Home%2FWomen%2FShoes&origin=topnav								268		n/a	Mobile	Micheal Kors POC	n/a	Women's	Shoes	Shoes		US	Nordstrom			n/a	n/a		
269	https://www.nordstrom.com/browse/men/clothing/coats-jackets?breadcrumb=Home%2FMen%2FClothing%2FCoats%20%26%20Jackets&origin=topnav								269		n/a	Mobile	Micheal Kors POC	n/a	Men's	Clothing	Coats & Jackets		US	Nordstrom			n/a	n/a		
270	https://www.nordstrom.com/browse/men/jewelry/watches?breadcrumb=Home%2FMen%2FAccessories%2FWatches&origin=topnav								270		n/a	Mobile	Micheal Kors POC	n/a	Men's	Accessories	Watches		US	Nordstrom			n/a	n/a		
271	https://www.nordstrom.com/browse/men/grooming/cologne?breadcrumb=Home%2FBeauty%2FFragrance%2FCologne								271		n/a	Mobile	Micheal Kors POC	n/a	Men's	Fragrance	Fragrance		US	Nordstrom			n/a	n/a		
272	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=crossbody%20bag								272		crossbody bag	Mobile	Micheal Kors POC	n/a	Women's	Handbags	n/a		US	Nordstrom			n/a	n/a		
273	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=shoulder%20bag								273		shoulder bag	Mobile	Micheal Kors POC	n/a	Women's	Handbags	n/a		US	Nordstrom			n/a	n/a		
274	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=women%27s%20puffer%20jacket								274		women's puffer jacket	Mobile	Micheal Kors POC	n/a	Women's	Clothing	n/a		US	Nordstrom			n/a	n/a		
275	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=women%27s%20coat								275		women's coat	Mobile	Micheal Kors POC	n/a	Women's	Clothing	n/a		US	Nordstrom			n/a	n/a		
276	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=women%27s%20sunglasses								276		women's sunglasses	Mobile	Micheal Kors POC	n/a	Women's	Accessories	n/a		US	Nordstrom			n/a	n/a		
277	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=women%27s%20shoes								277		women's shoes	Mobile	Micheal Kors POC	n/a	Women's	Shoes	n/a		US	Nordstrom			n/a	n/a		
278	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=men%27s%20coat								278		men's coat	Mobile	Micheal Kors POC	n/a	Men's	Clothing	n/a		US	Nordstrom			n/a	n/a		
279	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=men%27s%20puffer%20jacket								279		men's puffer jacket	Mobile	Micheal Kors POC	n/a	Men's	Clothing	n/a		US	Nordstrom			n/a	n/a		
280	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=men%27s%20fragrance								280		men's fragrance	Mobile	Micheal Kors POC	n/a	Men's	Fragrance	n/a		US	Nordstrom			n/a	n/a		
281	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=mens%20chronograph%20watches								281		mens chronograph watches	Mobile	Micheal Kors POC	n/a	Men's	Watches	n/a		US	Nordstrom			n/a	n/a		
282	https://www.nordstrom.com/sr?origin=keywordsearch&keyword=men%27s%20watches								282		men's watches	Mobile	Micheal Kors POC	n/a	Men's	Watches	n/a		US	Nordstrom			n/a	n/a		
